customer_id,risk_score,risk_bucket,util_ratio_snap,pay_to_bal_snap,delinq_trend_snap,created_at
CUST10064,12.26,LOW_RISK,0.2465,0.8168,0.0935,2025-03-05 00:00:00
CUST10065,31.98,HIGH_RISK,0.1159,0.5411,-0.0305,2024-10-01 00:00:00
CUST10065,31.99,HIGH_RISK,0.0584,0.5543,-0.0438,2024-12-02 00:00:00
CUST10065,30.88,HIGH_RISK,0.0839,0.5465,-0.1276,2025-02-02 00:00:00
CUST10066,19.95,LOW_RISK,0.0239,0.986,-0.1316,2024-10-01 00:00:00
CUST10066,27.91,LOW_RISK,0.0332,1.0,-0.1209,2024-11-01 00:00:00
CUST10066,24.56,LOW_RISK,0.0108,0.9477,-0.0691,2024-12-02 00:00:00
CUST10066,25.8,LOW_RISK,0.0222,1.0,-0.0621,2025-01-02 00:00:00
CUST10066,26.66,LOW_RISK,0.0863,0.9507,-0.1712,2025-02-02 00:00:00
CUST10066,28.55,LOW_RISK,0.0465,0.9952,-0.0844,2025-03-05 00:00:00
CUST10067,10.33,LOW_RISK,0.0477,1.0,-0.1508,2024-10-01 00:00:00
CUST10067,5.94,LOW_RISK,0.0364,0.9581,-0.1792,2024-12-02 00:00:00
CUST10067,1.34,LOW_RISK,0.0462,0.953,-0.2421,2025-02-02 00:00:00
CUST10068,24.58,LOW_RISK,0.3882,0.6221,0.1589,2024-10-01 00:00:00
CUST10068,24.49,LOW_RISK,0.4183,0.5336,0.184,2024-11-01 00:00:00
CUST10068,19.58,LOW_RISK,0.3886,0.579,0.1429,2024-12-02 00:00:00
CUST10068,22.06,LOW_RISK,0.4275,0.5597,0.1101,2025-01-02 00:00:00
CUST10068,21.05,LOW_RISK,0.4139,0.4973,0.0708,2025-02-02 00:00:00
CUST10068,18.74,LOW_RISK,0.4478,0.5275,0.0716,2025-03-05 00:00:00
CUST10069,43.03,HIGH_RISK,0.2493,0.7411,-0.0428,2024-10-01 00:00:00
CUST10069,47.14,HIGH_RISK,0.2407,0.6864,-0.0903,2024-12-02 00:00:00
CUST10069,35.96,HIGH_RISK,0.2044,0.6693,-0.1502,2025-02-02 00:00:00
CUST10070,23.19,LOW_RISK,0.3238,1.0,-0.0961,2024-10-01 00:00:00
CUST10070,28.87,LOW_RISK,0.3423,0.9665,-0.088,2024-12-02 00:00:00
CUST10070,34.41,HIGH_RISK,0.3409,0.9995,-0.1531,2025-02-02 00:00:00
CUST10071,25.83,LOW_RISK,0.2747,0.6452,0.011,2024-10-01 00:00:00
CUST10071,21.97,LOW_RISK,0.3686,0.6749,0.0213,2024-12-02 00:00:00
CUST10071,26.32,LOW_RISK,0.2775,0.6804,0.0122,2025-02-02 00:00:00
CUST10072,30.73,HIGH_RISK,0.0161,1.0,-0.0025,2024-10-01 00:00:00
CUST10072,31.88,HIGH_RISK,0.04,0.9617,0.0418,2024-12-02 00:00:00
CUST10072,31.54,HIGH_RISK,0.0307,0.9871,0.1065,2025-02-02 00:00:00
CUST10073,21.92,LOW_RISK,0.5488,0.6867,-0.2564,2024-10-01 00:00:00
CUST10073,20.96,LOW_RISK,0.529,0.6516,-0.2557,2024-11-16 00:00:00
CUST10073,25.69,LOW_RISK,0.5116,0.6506,-0.209,2025-01-02 00:00:00
CUST10073,17.63,LOW_RISK,0.5621,0.7431,-0.2398,2025-02-17 00:00:00
CUST10074,82.2,VERY_CRITICAL,0.1573,0.6475,0.2007,2024-10-01 00:00:00
CUST10074,77.8,CRITICAL,0.1224,0.6189,0.199,2024-11-16 00:00:00
CUST10074,78.19,CRITICAL,0.2005,0.6936,0.1708,2025-01-02 00:00:00
CUST10074,78.63,CRITICAL,0.1529,0.6538,0.2073,2025-02-17 00:00:00
CUST10075,8.52,LOW_RISK,0.1799,0.7279,0.2971,2024-10-01 00:00:00
CUST10075,10.01,LOW_RISK,0.151,0.757,0.2348,2024-11-01 00:00:00
CUST10075,9.1,LOW_RISK,0.2238,0.6585,0.3085,2024-12-02 00:00:00
CUST10075,15.87,LOW_RISK,0.1935,0.7055,0.2495,2025-01-02 00:00:00
CUST10075,11.77,LOW_RISK,0.269,0.724,0.3812,2025-02-02 00:00:00
CUST10075,14.3,LOW_RISK,0.1978,0.6443,0.261,2025-03-05 00:00:00
CUST10076,8.93,LOW_RISK,0.1224,1.0,-0.0578,2024-10-01 00:00:00
CUST10076,18.75,LOW_RISK,0.1142,1.0,-0.0841,2024-11-07 00:00:00
CUST10076,15.96,LOW_RISK,0.0669,0.9896,-0.2263,2024-12-14 00:00:00
CUST10076,14.22,LOW_RISK,0.1002,1.0,-0.121,2025-01-20 00:00:00
CUST10076,17.46,LOW_RISK,0.0524,1.0,-0.0789,2025-02-26 00:00:00
CUST10077,52.55,HIGH_RISK,0.1733,0.863,0.1652,2024-10-01 00:00:00
CUST10077,51.92,HIGH_RISK,0.1612,0.9506,0.2731,2024-11-01 00:00:00
CUST10077,52.61,HIGH_RISK,0.1063,0.8737,0.2484,2024-12-02 00:00:00
CUST10077,47.3,HIGH_RISK,0.1267,0.9973,0.2104,2025-01-02 00:00:00
CUST10077,46.42,HIGH_RISK,0.1335,0.8767,0.2323,2025-02-02 00:00:00
CUST10077,55.86,HIGH_RISK,0.1157,0.9083,0.2353,2025-03-05 00:00:00
CUST10078,44.17,HIGH_RISK,0.1295,0.7478,-0.0552,2024-10-01 00:00:00
CUST10078,41.49,HIGH_RISK,0.1148,0.7384,0.0088,2024-11-07 00:00:00
CUST10078,46.04,HIGH_RISK,0.1648,0.7476,-0.0489,2024-12-14 00:00:00
CUST10078,45.0,HIGH_RISK,0.1095,0.7444,0.0091,2025-01-20 00:00:00
CUST10078,39.66,HIGH_RISK,0.1383,0.7413,-0.0345,2025-02-26 00:00:00
CUST10079,35.62,HIGH_RISK,0.084,1.0,-0.1911,2024-10-01 00:00:00
CUST10079,43.34,HIGH_RISK,0.1311,1.0,-0.1239,2024-12-02 00:00:00
CUST10079,35.08,HIGH_RISK,0.1243,0.9823,-0.1156,2025-02-02 00:00:00
CUST10080,95.37,VERY_CRITICAL,0.558,0.5879,0.2238,2024-10-01 00:00:00
CUST10080,90.66,VERY_CRITICAL,0.5598,0.6402,0.1581,2024-11-07 00:00:00
CUST10080,85.38,VERY_CRITICAL,0.5922,0.6295,0.1422,2024-12-14 00:00:00
CUST10080,99.0,VERY_CRITICAL,0.5717,0.6023,0.1499,2025-01-20 00:00:00
CUST10080,96.05,VERY_CRITICAL,0.6091,0.6599,0.1357,2025-02-26 00:00:00
CUST10081,93.83,VERY_CRITICAL,0.314,0.4943,-0.1024,2024-10-01 00:00:00
CUST10081,96.45,VERY_CRITICAL,0.3376,0.4877,-0.0828,2024-11-01 00:00:00
CUST10081,96.03,VERY_CRITICAL,0.2911,0.5381,-0.1198,2024-12-02 00:00:00
CUST10081,94.7,VERY_CRITICAL,0.2813,0.5067,-0.0067,2025-01-02 00:00:00
CUST10081,99.0,VERY_CRITICAL,0.3091,0.5035,-0.0483,2025-02-02 00:00:00
CUST10081,99.0,VERY_CRITICAL,0.3373,0.4128,-0.0575,2025-03-05 00:00:00
CUST10082,42.23,HIGH_RISK,0.2861,0.65,-0.0235,2024-10-01 00:00:00
CUST10082,39.59,HIGH_RISK,0.3267,0.6694,0.0988,2024-11-01 00:00:00
CUST10082,35.05,HIGH_RISK,0.3503,0.6257,0.0808,2024-12-02 00:00:00
CUST10082,40.65,HIGH_RISK,0.3224,0.661,0.1339,2025-01-02 00:00:00
CUST10082,43.53,HIGH_RISK,0.3258,0.6546,0.0761,2025-02-02 00:00:00
CUST10082,39.95,HIGH_RISK,0.2969,0.6737,0.1037,2025-03-05 00:00:00
CUST10083,27.94,LOW_RISK,0.2459,0.9836,0.1405,2024-10-01 00:00:00
CUST10083,24.62,LOW_RISK,0.2288,1.0,0.0762,2024-11-16 00:00:00
CUST10083,22.26,LOW_RISK,0.211,1.0,0.0361,2025-01-02 00:00:00
CUST10083,33.0,HIGH_RISK,0.2001,1.0,0.0782,2025-02-17 00:00:00
CUST10084,73.1,CRITICAL,0.1534,0.4669,0.1417,2024-10-01 00:00:00
CUST10084,70.25,CRITICAL,0.2182,0.4629,0.098,2024-11-07 00:00:00
CUST10084,71.97,CRITICAL,0.1847,0.502,0.1101,2024-12-14 00:00:00
CUST10084,77.58,CRITICAL,0.1972,0.5111,0.0301,2025-01-20 00:00:00
CUST10084,71.61,CRITICAL,0.1397,0.4678,0.0052,2025-02-26 00:00:00
CUST10085,55.39,HIGH_RISK,0.3321,0.5226,-0.0725,2024-10-01 00:00:00
CUST10085,59.43,HIGH_RISK,0.3927,0.5032,-0.1188,2024-11-16 00:00:00
CUST10085,56.22,HIGH_RISK,0.4364,0.5178,-0.0947,2025-01-02 00:00:00
CUST10085,53.06,HIGH_RISK,0.3804,0.5122,-0.0957,2025-02-17 00:00:00
CUST10086,53.62,HIGH_RISK,0.2083,0.7808,0.2015,2024-10-01 00:00:00
CUST10086,58.4,HIGH_RISK,0.143,0.8043,0.1428,2024-11-16 00:00:00
CUST10086,46.58,HIGH_RISK,0.1758,0.8279,0.1678,2025-01-02 00:00:00
CUST10086,45.72,HIGH_RISK,0.2317,0.8439,0.2231,2025-02-17 00:00:00
CUST10087,22.4,LOW_RISK,0.3758,0.444,-0.0074,2024-10-01 00:00:00
CUST10087,17.39,LOW_RISK,0.4206,0.5232,0.0289,2024-11-07 00:00:00
CUST10087,23.69,LOW_RISK,0.4231,0.5068,-0.051,2024-12-14 00:00:00
CUST10087,16.96,LOW_RISK,0.3671,0.4682,0.0331,2025-01-20 00:00:00
CUST10087,16.38,LOW_RISK,0.444,0.5691,-0.0484,2025-02-26 00:00:00
CUST10088,65.26,CRITICAL,0.1707,0.5854,-0.189,2024-10-01 00:00:00
CUST10088,62.4,CRITICAL,0.2206,0.5797,-0.2241,2024-11-01 00:00:00
CUST10088,63.03,CRITICAL,0.1905,0.5673,-0.247,2024-12-02 00:00:00
CUST10088,63.54,CRITICAL,0.1852,0.553,-0.1824,2025-01-02 00:00:00
CUST10088,59.23,HIGH_RISK,0.2145,0.5859,-0.2337,2025-02-02 00:00:00
CUST10088,64.09,CRITICAL,0.1971,0.5878,-0.1484,2025-03-05 00:00:00
CUST10089,6.44,LOW_RISK,0.1821,0.9892,-0.2624,2024-10-01 00:00:00
CUST10089,22.14,LOW_RISK,0.2289,0.9597,-0.2741,2024-12-02 00:00:00
CUST10089,19.54,LOW_RISK,0.146,0.9679,-0.2795,2025-02-02 00:00:00
CUST10090,24.79,LOW_RISK,0.2215,0.8656,-0.056,2024-10-01 00:00:00
CUST10090,39.46,HIGH_RISK,0.1951,0.8957,-0.0585,2024-12-02 00:00:00
CUST10090,34.89,HIGH_RISK,0.1832,0.9304,-0.0483,2025-02-02 00:00:00
CUST10091,40.39,HIGH_RISK,0.4767,0.6478,-0.0922,2024-10-01 00:00:00
CUST10091,39.25,HIGH_RISK,0.4688,0.703,-0.1235,2024-11-16 00:00:00
CUST10091,32.81,HIGH_RISK,0.4883,0.662,-0.0883,2025-01-02 00:00:00
CUST10091,27.75,LOW_RISK,0.4404,0.715,-0.1168,2025-02-17 00:00:00
CUST10092,99.0,VERY_CRITICAL,0.3952,0.35,0.3158,2024-10-01 00:00:00
CUST10092,99.0,VERY_CRITICAL,0.3991,0.342,0.2118,2024-12-02 00:00:00
CUST10092,93.55,VERY_CRITICAL,0.4338,0.3467,0.1369,2025-02-02 00:00:00
CUST10093,23.3,LOW_RISK,0.2475,0.5857,0.1218,2024-10-01 00:00:00
CUST10093,20.29,LOW_RISK,0.2355,0.5921,0.1855,2024-11-16 00:00:00
CUST10093,24.82,LOW_RISK,0.2353,0.5356,0.0391,2025-01-02 00:00:00
CUST10093,25.72,LOW_RISK,0.2173,0.5588,0.132,2025-02-17 00:00:00
CUST10094,57.33,HIGH_RISK,0.3233,0.46,-0.1379,2024-10-01 00:00:00
CUST10094,66.06,CRITICAL,0.3236,0.4878,-0.1104,2024-11-07 00:00:00
CUST10094,54.02,HIGH_RISK,0.3498,0.4949,-0.0668,2024-12-14 00:00:00
CUST10094,62.72,CRITICAL,0.3148,0.4622,-0.0337,2025-01-20 00:00:00
CUST10094,67.34,CRITICAL,0.3333,0.5887,-0.0631,2025-02-26 00:00:00
CUST10095,94.74,VERY_CRITICAL,0.3363,0.3688,-0.0131,2024-10-01 00:00:00
CUST10095,99.0,VERY_CRITICAL,0.3166,0.3763,0.1008,2024-11-01 00:00:00
CUST10095,97.54,VERY_CRITICAL,0.3602,0.3402,0.0777,2024-12-02 00:00:00
CUST10095,94.58,VERY_CRITICAL,0.3651,0.3539,0.0493,2025-01-02 00:00:00
CUST10095,95.46,VERY_CRITICAL,0.3989,0.3352,0.06,2025-02-02 00:00:00
CUST10095,97.97,VERY_CRITICAL,0.3143,0.3249,0.0448,2025-03-05 00:00:00
CUST10096,99.0,VERY_CRITICAL,0.4241,0.428,0.2506,2024-10-01 00:00:00
CUST10096,94.68,VERY_CRITICAL,0.4968,0.3723,0.3486,2024-11-01 00:00:00
CUST10096,99.0,VERY_CRITICAL,0.5193,0.3495,0.2982,2024-12-02 00:00:00
CUST10096,93.36,VERY_CRITICAL,0.44,0.3879,0.312,2025-01-02 00:00:00
CUST10096,96.38,VERY_CRITICAL,0.456,0.3608,0.2942,2025-02-02 00:00:00
CUST10096,99.0,VERY_CRITICAL,0.4578,0.3392,0.3574,2025-03-05 00:00:00
CUST10097,82.77,VERY_CRITICAL,0.0886,0.672,0.0007,2024-10-01 00:00:00
CUST10097,81.95,VERY_CRITICAL,0.1202,0.6986,-0.0297,2024-11-01 00:00:00
CUST10097,90.11,VERY_CRITICAL,0.0809,0.5617,-0.0536,2024-12-02 00:00:00
CUST10097,88.98,VERY_CRITICAL,0.0664,0.6204,-0.0944,2025-01-02 00:00:00
CUST10097,85.71,VERY_CRITICAL,0.1282,0.6437,-0.0449,2025-02-02 00:00:00
CUST10097,84.67,VERY_CRITICAL,0.0725,0.6317,-0.0728,2025-03-05 00:00:00
CUST10098,78.38,CRITICAL,0.2924,0.694,-0.1871,2024-10-01 00:00:00
CUST10098,88.76,VERY_CRITICAL,0.2837,0.6258,-0.1339,2024-11-01 00:00:00
CUST10098,86.03,VERY_CRITICAL,0.2904,0.6562,-0.2254,2024-12-02 00:00:00
CUST10098,88.5,VERY_CRITICAL,0.3186,0.5941,-0.0824,2025-01-02 00:00:00
CUST10098,84.14,VERY_CRITICAL,0.2949,0.6161,-0.2192,2025-02-02 00:00:00
CUST10098,86.49,VERY_CRITICAL,0.3381,0.6194,-0.2016,2025-03-05 00:00:00
CUST10099,99.0,VERY_CRITICAL,0.0557,0.4812,0.1206,2024-10-01 00:00:00
CUST10099,96.9,VERY_CRITICAL,0.1014,0.4166,0.1798,2024-12-02 00:00:00
CUST10099,98.62,VERY_CRITICAL,0.0492,0.4308,0.1749,2025-02-02 00:00:00
CUST10100,21.41,LOW_RISK,0.6561,0.5731,0.0789,2024-10-01 00:00:00
CUST10100,23.0,LOW_RISK,0.6427,0.5874,0.0012,2024-11-07 00:00:00
CUST10100,15.12,LOW_RISK,0.678,0.5672,0.0095,2024-12-14 00:00:00
CUST10100,24.53,LOW_RISK,0.6544,0.5647,0.0727,2025-01-20 00:00:00
CUST10100,21.65,LOW_RISK,0.6086,0.535,0.0351,2025-02-26 00:00:00
CUST10101,24.74,LOW_RISK,0.5707,0.9894,0.2352,2024-10-01 00:00:00
CUST10101,30.39,HIGH_RISK,0.5417,0.981,0.285,2024-11-01 00:00:00
CUST10101,28.12,LOW_RISK,0.5015,0.9105,0.3773,2024-12-02 00:00:00
CUST10101,28.85,LOW_RISK,0.5433,1.0,0.2984,2025-01-02 00:00:00
CUST10101,21.45,LOW_RISK,0.4899,0.94,0.2562,2025-02-02 00:00:00
CUST10101,23.48,LOW_RISK,0.5019,0.9869,0.2699,2025-03-05 00:00:00
CUST10102,58.26,HIGH_RISK,0.2045,0.8728,0.4067,2024-10-01 00:00:00
CUST10102,67.29,CRITICAL,0.1818,0.93,0.3671,2024-12-02 00:00:00
CUST10102,55.03,HIGH_RISK,0.1817,0.896,0.5186,2025-02-02 00:00:00
CUST10103,52.57,HIGH_RISK,0.6536,0.3653,-0.1878,2024-10-01 00:00:00
CUST10103,56.65,HIGH_RISK,0.6608,0.3162,-0.1164,2024-11-07 00:00:00
CUST10103,58.0,HIGH_RISK,0.7102,0.3369,-0.1864,2024-12-14 00:00:00
CUST10103,55.32,HIGH_RISK,0.7431,0.348,-0.1373,2025-01-20 00:00:00
CUST10103,51.25,HIGH_RISK,0.6974,0.4098,-0.1215,2025-02-26 00:00:00
CUST10104,18.42,LOW_RISK,0.1909,1.0,-0.0084,2024-10-01 00:00:00
CUST10104,22.56,LOW_RISK,0.1647,1.0,-0.1157,2024-11-16 00:00:00
CUST10104,23.21,LOW_RISK,0.1916,0.9864,-0.0555,2025-01-02 00:00:00
CUST10104,25.04,LOW_RISK,0.1763,0.9474,0.0861,2025-02-17 00:00:00
CUST10105,68.85,CRITICAL,0.2139,0.9208,-0.0865,2024-10-01 00:00:00
CUST10105,77.36,CRITICAL,0.2107,0.9888,0.0195,2024-11-07 00:00:00
CUST10105,79.11,CRITICAL,0.1969,0.9523,-0.0342,2024-12-14 00:00:00
CUST10105,81.15,VERY_CRITICAL,0.1721,0.9072,-0.0546,2025-01-20 00:00:00
CUST10105,74.21,CRITICAL,0.1871,0.9794,0.0157,2025-02-26 00:00:00
CUST10106,26.44,LOW_RISK,0.1082,1.0,-0.2153,2024-10-01 00:00:00
CUST10106,28.73,LOW_RISK,0.1571,1.0,-0.1773,2024-11-01 00:00:00
CUST10106,34.06,HIGH_RISK,0.0822,1.0,-0.2804,2024-12-02 00:00:00
CUST10106,33.03,HIGH_RISK,0.1301,0.9662,-0.1794,2025-01-02 00:00:00
CUST10106,23.91,LOW_RISK,0.0848,0.9987,-0.1833,2025-02-02 00:00:00
CUST10106,32.61,HIGH_RISK,0.0997,0.9647,-0.3048,2025-03-05 00:00:00
CUST10107,91.35,VERY_CRITICAL,0.1408,0.8295,0.1081,2024-10-01 00:00:00
CUST10107,88.52,VERY_CRITICAL,0.0926,0.8125,0.0687,2024-11-07 00:00:00
CUST10107,90.97,VERY_CRITICAL,0.0532,0.7902,0.1937,2024-12-14 00:00:00
CUST10107,89.98,VERY_CRITICAL,0.0466,0.8114,0.1517,2025-01-20 00:00:00
CUST10107,92.56,VERY_CRITICAL,0.1286,0.8167,0.2132,2025-02-26 00:00:00
CUST10108,25.89,LOW_RISK,0.3588,1.0,-0.0062,2024-10-01 00:00:00
CUST10108,20.87,LOW_RISK,0.3376,0.9964,-0.036,2024-11-01 00:00:00
CUST10108,21.71,LOW_RISK,0.3483,1.0,-0.0521,2024-12-02 00:00:00
CUST10108,25.83,LOW_RISK,0.28,1.0,-0.0796,2025-01-02 00:00:00
CUST10108,30.28,HIGH_RISK,0.3485,0.9773,-0.0571,2025-02-02 00:00:00
CUST10108,34.75,HIGH_RISK,0.3742,0.9599,-0.024,2025-03-05 00:00:00
CUST10109,51.5,HIGH_RISK,0.238,0.8976,0.1918,2024-10-01 00:00:00
CUST10109,52.51,HIGH_RISK,0.2181,0.8648,0.2048,2024-11-01 00:00:00
CUST10109,50.45,HIGH_RISK,0.2557,0.8047,0.216,2024-12-02 00:00:00
CUST10109,50.24,HIGH_RISK,0.2451,0.8249,0.1835,2025-01-02 00:00:00
CUST10109,54.08,HIGH_RISK,0.259,0.9051,0.0893,2025-02-02 00:00:00
CUST10109,45.65,HIGH_RISK,0.2907,0.812,0.194,2025-03-05 00:00:00
CUST10110,65.2,CRITICAL,0.4176,0.3846,0.0841,2024-10-01 00:00:00
CUST10110,75.22,CRITICAL,0.3247,0.4258,-0.0302,2024-12-02 00:00:00
CUST10110,66.07,CRITICAL,0.3695,0.3227,0.0194,2025-02-02 00:00:00
CUST10111,20.62,LOW_RISK,0.123,0.6328,0.005,2024-10-01 00:00:00
CUST10111,7.81,LOW_RISK,0.0339,0.6435,0.0423,2024-11-16 00:00:00
CUST10111,14.18,LOW_RISK,0.0716,0.6682,0.0576,2025-01-02 00:00:00
CUST10111,21.0,LOW_RISK,0.1129,0.6181,-0.036,2025-02-17 00:00:00
CUST10112,54.17,HIGH_RISK,0.5176,0.5279,-0.058,2024-10-01 00:00:00
CUST10112,54.54,HIGH_RISK,0.4444,0.5186,-0.175,2024-12-02 00:00:00
CUST10112,58.01,HIGH_RISK,0.5332,0.5373,-0.2181,2025-02-02 00:00:00
CUST10113,97.16,VERY_CRITICAL,0.0413,0.78,0.1388,2024-10-01 00:00:00
CUST10113,98.65,VERY_CRITICAL,0.0748,0.6963,0.0823,2024-12-02 00:00:00
CUST10113,96.69,VERY_CRITICAL,0.0137,0.6922,0.1885,2025-02-02 00:00:00
CUST10114,92.39,VERY_CRITICAL,0.0837,0.8204,0.0689,2024-10-01 00:00:00
CUST10114,85.65,VERY_CRITICAL,0.0843,0.8527,0.0726,2024-11-07 00:00:00
CUST10114,85.58,VERY_CRITICAL,0.104,0.8391,0.0609,2024-12-14 00:00:00
CUST10114,80.8,VERY_CRITICAL,0.0586,0.8631,0.0093,2025-01-20 00:00:00
CUST10114,91.24,VERY_CRITICAL,0.0561,0.8847,0.0705,2025-02-26 00:00:00
CUST10115,68.43,CRITICAL,0.1967,0.6213,0.0813,2024-10-01 00:00:00
CUST10115,80.15,VERY_CRITICAL,0.2143,0.5064,0.2078,2024-11-01 00:00:00
CUST10115,77.82,CRITICAL,0.2119,0.5325,0.1792,2024-12-02 00:00:00
CUST10115,72.15,CRITICAL,0.1971,0.5433,0.2527,2025-01-02 00:00:00
CUST10115,68.84,CRITICAL,0.2102,0.5112,0.221,2025-02-02 00:00:00
CUST10115,69.55,CRITICAL,0.1786,0.5069,0.1856,2025-03-05 00:00:00
CUST10116,34.02,HIGH_RISK,0.2502,0.4256,0.0865,2024-10-01 00:00:00
CUST10116,39.33,HIGH_RISK,0.2534,0.4226,-0.0164,2024-11-01 00:00:00
CUST10116,32.75,HIGH_RISK,0.251,0.3903,0.038,2024-12-02 00:00:00
CUST10116,33.83,HIGH_RISK,0.3196,0.4304,0.0564,2025-01-02 00:00:00
CUST10116,30.77,HIGH_RISK,0.263,0.4225,0.0286,2025-02-02 00:00:00
CUST10116,32.5,HIGH_RISK,0.2455,0.3919,-0.0847,2025-03-05 00:00:00
CUST10117,24.23,LOW_RISK,0.6403,0.2711,-0.1729,2024-10-01 00:00:00
CUST10117,29.22,LOW_RISK,0.5464,0.23,-0.165,2024-11-07 00:00:00
CUST10117,26.77,LOW_RISK,0.5793,0.2326,-0.0968,2024-12-14 00:00:00
CUST10117,29.85,LOW_RISK,0.5139,0.2222,-0.1888,2025-01-20 00:00:00
CUST10117,24.47,LOW_RISK,0.5693,0.2342,-0.2996,2025-02-26 00:00:00
CUST10118,58.37,HIGH_RISK,0.4385,0.7069,-0.1299,2024-10-01 00:00:00
CUST10118,52.4,HIGH_RISK,0.4198,0.6911,-0.1576,2024-11-16 00:00:00
CUST10118,66.86,CRITICAL,0.4533,0.6446,-0.0638,2025-01-02 00:00:00
CUST10118,63.22,CRITICAL,0.4411,0.6538,-0.1539,2025-02-17 00:00:00
CUST10119,28.6,LOW_RISK,0.163,0.6611,-0.187,2024-10-01 00:00:00
CUST10119,34.56,HIGH_RISK,0.1965,0.6583,-0.1834,2024-12-02 00:00:00
CUST10119,29.34,LOW_RISK,0.2577,0.6231,-0.2634,2025-02-02 00:00:00
CUST10120,96.75,VERY_CRITICAL,0.6595,0.547,0.3357,2024-10-01 00:00:00
CUST10120,96.74,VERY_CRITICAL,0.6875,0.5218,0.3077,2024-11-01 00:00:00
CUST10120,97.87,VERY_CRITICAL,0.719,0.5193,0.2533,2024-12-02 00:00:00
CUST10120,99.0,VERY_CRITICAL,0.6127,0.5451,0.259,2025-01-02 00:00:00
CUST10120,99.0,VERY_CRITICAL,0.6172,0.5255,0.2222,2025-02-02 00:00:00
CUST10120,96.9,VERY_CRITICAL,0.6507,0.5498,0.3373,2025-03-05 00:00:00
CUST10121,93.97,VERY_CRITICAL,0.271,0.6038,-0.0225,2024-10-01 00:00:00
CUST10121,99.0,VERY_CRITICAL,0.3483,0.6605,-0.0457,2024-11-07 00:00:00
CUST10121,97.74,VERY_CRITICAL,0.3286,0.5909,0.0131,2024-12-14 00:00:00
CUST10121,96.48,VERY_CRITICAL,0.3383,0.5989,-0.0395,2025-01-20 00:00:00
CUST10121,96.46,VERY_CRITICAL,0.3407,0.6028,-0.1001,2025-02-26 00:00:00
CUST10122,66.27,CRITICAL,0.3258,0.6085,-0.1891,2024-10-01 00:00:00
CUST10122,62.34,CRITICAL,0.3416,0.5734,-0.1441,2024-11-16 00:00:00
CUST10122,62.32,CRITICAL,0.3518,0.5349,-0.1645,2025-01-02 00:00:00
CUST10122,60.69,CRITICAL,0.3199,0.6185,-0.2276,2025-02-17 00:00:00
CUST10123,16.94,LOW_RISK,0.153,0.5293,-0.0259,2024-10-01 00:00:00
CUST10123,16.47,LOW_RISK,0.1638,0.5516,-0.1667,2024-11-07 00:00:00
CUST10123,16.79,LOW_RISK,0.1354,0.4915,-0.1112,2024-12-14 00:00:00
CUST10123,20.53,LOW_RISK,0.2032,0.4356,-0.0836,2025-01-20 00:00:00
CUST10123,16.18,LOW_RISK,0.146,0.4482,-0.0931,2025-02-26 00:00:00
CUST10124,86.11,VERY_CRITICAL,0.0665,0.5363,-0.0229,2024-10-01 00:00:00
CUST10124,92.26,VERY_CRITICAL,0.15,0.538,0.0357,2024-11-16 00:00:00
CUST10124,96.6,VERY_CRITICAL,0.1382,0.5369,0.0768,2025-01-02 00:00:00
CUST10124,86.95,VERY_CRITICAL,0.103,0.5995,-0.0775,2025-02-17 00:00:00
CUST10125,43.84,HIGH_RISK,0.5376,0.5383,0.0554,2024-10-01 00:00:00
CUST10125,49.72,HIGH_RISK,0.5429,0.5242,0.0552,2024-11-16 00:00:00
CUST10125,57.64,HIGH_RISK,0.5411,0.6148,0.1174,2025-01-02 00:00:00
CUST10125,49.05,HIGH_RISK,0.5208,0.4971,0.016,2025-02-17 00:00:00
CUST10126,99.0,VERY_CRITICAL,0.4579,0.3432,0.3402,2024-10-01 00:00:00
CUST10126,92.55,VERY_CRITICAL,0.5372,0.3656,0.3594,2024-11-16 00:00:00
CUST10126,99.0,VERY_CRITICAL,0.4338,0.4087,0.4363,2025-01-02 00:00:00
CUST10126,98.87,VERY_CRITICAL,0.4559,0.3232,0.315,2025-02-17 00:00:00
CUST10127,28.15,LOW_RISK,0.3856,0.5297,0.0951,2024-10-01 00:00:00
CUST10127,21.66,LOW_RISK,0.3438,0.5342,0.1771,2024-12-02 00:00:00
CUST10127,25.24,LOW_RISK,0.3562,0.5233,0.1675,2025-02-02 00:00:00
CUST10128,78.72,CRITICAL,0.4345,0.9137,-0.0847,2024-10-01 00:00:00
CUST10128,82.53,VERY_CRITICAL,0.4504,0.9086,-0.1781,2024-11-07 00:00:00
CUST10128,81.15,VERY_CRITICAL,0.3722,0.8244,-0.2176,2024-12-14 00:00:00
CUST10128,75.83,CRITICAL,0.3698,0.9579,-0.1386,2025-01-20 00:00:00
CUST10128,80.49,VERY_CRITICAL,0.4218,0.9252,-0.1,2025-02-26 00:00:00
CUST10129,37.11,HIGH_RISK,0.0957,0.5363,0.1069,2024-10-01 00:00:00
CUST10129,41.16,HIGH_RISK,0.1064,0.5826,0.1531,2024-11-16 00:00:00
CUST10129,41.76,HIGH_RISK,0.0901,0.5538,0.1341,2025-01-02 00:00:00
CUST10129,47.25,HIGH_RISK,0.0804,0.5759,0.1639,2025-02-17 00:00:00
CUST10130,37.06,HIGH_RISK,0.6784,0.6491,-0.0003,2024-10-01 00:00:00
